Name	MACCSFP1	MACCSFP2	MACCSFP3	MACCSFP4	MACCSFP5	MACCSFP6	MACCSFP7	MACCSFP8	MACCSFP9	MACCSFP10	MACCSFP11	MACCSFP12	MACCSFP13	MACCSFP14	MACCSFP15	MACCSFP16	MACCSFP17	MACCSFP18	MACCSFP19	MACCSFP20	MACCSFP21	MACCSFP22	MACCSFP23	MACCSFP24	MACCSFP25	MACCSFP26	MACCSFP27	MACCSFP28	MACCSFP29	MACCSFP30	MACCSFP31	MACCSFP32	MACCSFP33	MACCSFP34	MACCSFP35	MACCSFP36	MACCSFP37	MACCSFP38	MACCSFP39	MACCSFP40	MACCSFP41	MACCSFP42	MACCSFP43	MACCSFP44	MACCSFP45	MACCSFP46	MACCSFP47	MACCSFP48	MACCSFP49	MACCSFP50	MACCSFP51	MACCSFP52	MACCSFP53	MACCSFP54	MACCSFP55	MACCSFP56	MACCSFP57	MACCSFP58	MACCSFP59	MACCSFP60	MACCSFP61	MACCSFP62	MACCSFP63	MACCSFP64	MACCSFP65	MACCSFP66	MACCSFP67	MACCSFP68	MACCSFP69	MACCSFP70	MACCSFP71	MACCSFP72	MACCSFP73	MACCSFP74	MACCSFP75	MACCSFP76	MACCSFP77	MACCSFP78	MACCSFP79	MACCSFP80	MACCSFP81	MACCSFP82	MACCSFP83	MACCSFP84	MACCSFP85	MACCSFP86	MACCSFP87	MACCSFP88	MACCSFP89	MACCSFP90	MACCSFP91	MACCSFP92	MACCSFP93	MACCSFP94	MACCSFP95	MACCSFP96	MACCSFP97	MACCSFP98	MACCSFP99	MACCSFP100	MACCSFP101	MACCSFP102	MACCSFP103	MACCSFP104	MACCSFP105	MACCSFP106	MACCSFP107	MACCSFP108	MACCSFP109	MACCSFP110	MACCSFP111	MACCSFP112	MACCSFP113	MACCSFP114	MACCSFP115	MACCSFP116	MACCSFP117	MACCSFP118	MACCSFP119	MACCSFP120	MACCSFP121	MACCSFP122	MACCSFP123	MACCSFP124	MACCSFP125	MACCSFP126	MACCSFP127	MACCSFP128	MACCSFP129	MACCSFP130	MACCSFP131	MACCSFP132	MACCSFP133	MACCSFP134	MACCSFP135	MACCSFP136	MACCSFP137	MACCSFP138	MACCSFP139	MACCSFP140	MACCSFP141	MACCSFP142	MACCSFP143	MACCSFP144	MACCSFP145	MACCSFP146	MACCSFP147	MACCSFP148	MACCSFP149	MACCSFP150	MACCSFP151	MACCSFP152	MACCSFP153	MACCSFP154	MACCSFP155	MACCSFP156	MACCSFP157	MACCSFP158	MACCSFP159	MACCSFP160	MACCSFP161	MACCSFP162	MACCSFP163	MACCSFP164	MACCSFP165	MACCSFP166	label	pIC50
CHEMBL178665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	9.337242168318426
CHEMBL192218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	8.036212172654443
CHEMBL92900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	7.008773924307505
CHEMBL187915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	6.747146969020108
CHEMBL78413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	7.327902142064282
CHEMBL285632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	6.7447274948966935
CHEMBL187000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	6.268411234813263
CHEMBL180995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	9.045757490560677
CHEMBL193064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	8.823908740944319
CHEMBL2113002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	6.628932137728263
CHEMBL145576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	7.522878745280337
CHEMBL309245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	7.721246399047171
CHEMBL347560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	6.2557070168773246
CHEMBL125119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	8.769551078621726
CHEMBL10560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	7.0506099933550885
CHEMBL365290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	6.247951552180562
CHEMBL371308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	6.943095148663526
CHEMBL153395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	7.5654310959658
CHEMBL203340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	6.185752404268079
CHEMBL291002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	6.280668713016274
CHEMBL414859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	6.234331445240986
CHEMBL206406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	6.22402566887063
CHEMBL379008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	7.013228265733755
CHEMBL1083194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	8.318758762624412
CHEMBL1087812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	8.0
CHEMBL1083187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	6.920818753952375
CHEMBL1087683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	6.508638306165728
CHEMBL469511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	8.075720713938116
CHEMBL391909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	7.431798275933005
CHEMBL393179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	6.422508200162772
CHEMBL181404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	6.508638306165728
CHEMBL1254532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	9.096910013008056
CHEMBL94080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	7.35359627377693
CHEMBL92660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	9.0
CHEMBL1087557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	6.4867823999320615
CHEMBL1084913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	8.580044251510243
